DTXSID,CASRN,Chemical Name,Regulatory_Action,Risk_Mean,Risk_Uncertainty
DTXSID6032061,7789-12-0,Sodium dichromate dihydrate,No Action,0.078,0.020880613017821098
DTXSID2020977,75-52-5,Nitromethane,No Action,0.078,0.025999999999999995
DTXSID30574567,83865-02-5,"(2-Chloro-1,1,2,2-tetrafluoroethoxy)(difluoro)acetic acid",No Action,0.078,0.02925747767665559
DTXSID90723993,39492-90-5,"Perfluoro-3,5,7,9-butaoxadecanoic acid",No Action,0.078,0.023151673805580454
DTXSID301023626,13071-65-3,Perfluoro-2-[2-(2-ethoxy)ethoxy]acetyl fluoride,No Action,0.078,0.025612496949731396
DTXSID4067987,36567-29-0,"1,1,3,3-tetrabromo-1,2,2,3-tetrafluoro-Propane",No Action,0.078,0.026381811916545837
DTXSID90663108,32347-41-4,"2,2,3,3,4,4,5,5,6,6,7,7-Dodecafluoro-7-[(1,1,1,2,3,3,3-heptafluoropropan-2-yl)oxy]heptanoic acid",No Action,0.078,0.028565713714171402
DTXSID0025363,79-14-1,Glycolic acid,No Action,0.078,0.023579652245103194
DTXSID60378818,378-69-8,"3,4-dibromo-1,1,1,2,2-pentafluorobutane",No Action,0.078,0.02561249694973139
DTXSID90654238,149963-10-0,"1,1'-{(1,1,2,2-Tetrafluoroethane-1,2-diyl)bis[(4,1-phenylene)oxy]}dibenzene",No Action,0.078,0.022715633383201095
DTXSID30379296,780-87-0,"1,3,3,4,4,5,5-Heptafluoro-2-(trifluoromethyl)cyclopent-1-ene",No Action,0.07799999999999999,0.02821347195933177
DTXSID6025141,140-95-4,"1,3-Dimethylolurea",No Action,0.07799999999999999,0.02135415650406262
DTXSID5020815,57-39-6,Metepa,No Action,0.07799999999999999,0.0208806130178211
DTXSID8021517,110-16-7,Maleic acid,No Action,0.07799999999999999,0.024413111231467405
DTXSID10896613,903523-21-7,"[(1-Chloro-1,1,2,3,3,3-hexafluoropropan-2-yl)oxy](difluoro)acetic acid",No Action,0.07799999999999999,0.024819347291981715
DTXSID5021330,124-64-1,Tetramethylolphosphonium chloride,No Action,0.07799999999999999,0.026381811916545837
DTXSID50893348,143356-32-5,"Perfluoro-N,N,N',N'-tetrakis(heptafluoropropyl)-1,6-hexanediamine",No Action,0.07799999999999999,0.024413111231467405
DTXSID50382106,307-22-2,"1-chloro-1,1,2,2,3,3,4,4,5,5,6,6-dodecafluorohexane",No Action,0.07799999999999999,0.015362291495737217
DTXSID8059972,422-86-6,1-Chloroheptafluoropropane,No Action,0.07799999999999999,0.02181742422927143
DTXSID9075246,423-53-0,"1-Chloro-1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8-hexadecafluorooctane",No Action,0.07799999999999999,0.015362291495737217
DTXSID90216375,662-01-1,"1,3-Dichloro-1,1,2,2,3,3-hexafluoropropane",No Action,0.07799999999999999,0.019390719429665318
DTXSID0073904,421-75-0,"1-Chloro-1,1,2,2-tetrafluoropropane",No Action,0.07799999999999999,0.022271057451320086
DTXSID3021518,110-17-8,Fumaric acid,No Action,0.07799999999999999,0.024413111231467405
DTXSID20617538,67318-96-1,"Bis(1,1,2,2,3,3,4,4-octafluorobutyl)mercury",No Action,0.07799999999999999,0.015362291495737217
DTXSID4043937,67-71-0,Dimethyl sulfone,No Action,0.07799999999999999,0.027129319932501072
DTXSID5044732,824-72-6,Phenylphosphonic dichloride,No Action,0.07733333333333334,0.02169485346036397
DTXSID1036545,791-31-1,Triphenylsilanol,No Action,0.07725000000000001,0.02435287457365146
DTXSID1026081,79-94-7,"3,3',5,5'-Tetrabromobisphenol A",No Action,0.07700000000000003,0.019
DTXSID20880442,50285-19-3,"Perfluoro(3-ethyl-2,3-dimethylpentane)",No Action,0.07700000000000001,0.013453624047073712
DTXSID9026423,75-76-3,Tetramethylsilane,No Action,0.07700000000000001,0.02238302928559939
DTXSID4044533,13029-08-8,"2,2'-Dichlorobiphenyl",No Action,0.07700000000000001,0.029681644159311665
DTXSID1051779,1678-91-7,Ethylcyclohexane,No Action,0.07700000000000001,0.0272213151776324
DTXSID1020148,98-07-7,Benzotrichloride,No Action,0.07700000000000001,0.02647640458974745
DTXSID00893292,71076-47-6,"Perfluoro-2,2,5,5-tetramethylhexane",No Action,0.07700000000000001,0.021931712199461308
DTXSID80817375,61448-95-1,"(2,3,3,5,5,6,6-Heptafluoro-1,4-dioxan-2-yl)(trimethyl)silane",No Action,0.07700000000000001,0.020024984394500785
DTXSID30382063,151772-58-6,"Perfluoro-3,6-dioxaheptanoic acid",No Action,0.077,0.02491987158875423
DTXSID3033983,7681-38-1,Sodium hydrogen sulfate,No Action,0.077,0.02238302928559939
DTXSID0020941,7632-00-0,Sodium nitrite,No Action,0.077,0.02193171219946131
DTXSID3025590,96-37-7,Methylcyclopentane,No Action,0.077,0.021931712199461308
DTXSID20337466,2648-47-7,5H-Perfluoropentanal,No Action,0.077,0.008999999999999998
DTXSID20896583,1882109-73-0,"Perfluoro-2,4,4-trimethylpentanoic acid",No Action,0.077,0.015524174696260024
DTXSID50892351,39492-88-1,"Perfluoro-3,5-dioxahexanoic acid",No Action,0.077,0.021
DTXSID5021671,594-65-0,"2,2,2-Trichloroacetamide",No Action,0.077,0.02238302928559939
DTXSID80447691,189154-79-8,"3,3,4,4,4-Pentafluoro-2-(trifluoromethyl)-1-butene",No Action,0.077,0.030675723300355937
DTXSID90896474,87136-79-6,"1-[Chloro(difluoro)methoxy]-1,1,2,2-tetrafluoro-2-(trifluoromethoxy)ethane",No Action,0.077,0.02758622844826744
DTXSID00561101,90141-43-8,"1,1,1,4,5,5,5-Heptafluoro-2,3,4-tris(trifluoromethyl)pent-2-ene",No Action,0.077,0.026095976701399775
DTXSID60631394,24647-19-6,"2,2'-[(1,1,2,2-Tetrafluoroethane-1,2-diyl)bis(oxy)]bis(difluoroacetyl fluoride)",No Action,0.077,0.02570992026436488
DTXSID8026141,68-11-1,Thioglycolic acid,No Action,0.077,0.014866068747318507
DTXSID70551776,110968-70-2,"2,2,3,3-Tetrafluoro-2,3-dihydro-1,4-benzodioxine-6,7-diamine",No Action,0.077,0.030675723300355937
DTXSID2023937,507-20-0,t-Butylchloride,No Action,0.077,0.02570992026436488
DTXSID8074659,355-75-9,Decafluorocyclohexene,No Action,0.077,0.02570992026436488
DTXSID60896486,267239-61-2,Perfluoro-2-ethoxypropanoic acid,No Action,0.077,0.02147091055358389
DTXSID8025464,3173-53-3,Isocyanatocyclohexane,No Action,0.077,0.014177446878757825
DTXSID10193674,407-24-9,Perfluorodiacetamide,No Action,0.077,0.021470910553583886
DTXSID40655199,2358-53-4,"2,2,3,3,4,4,4-Heptafluorobutanimidamide--hydrogen chloride (1/1)",No Action,0.077,0.026095976701399782
DTXSID5046560,423-55-2,1-Bromoheptadecafluorooctane,No Action,0.077,0.021931712199461304
DTXSID40617035,73533-18-3,"1,1-Dibromo-1,2,2,3,3,4,4,4-octafluorobutane",No Action,0.077,0.026851443164195105
DTXSID20897474,305848-92-4,"N,N'-bis(Perfluorooctanoyl)-1,2-cyclohexanediamine",No Action,0.077,0.013453624047073712
DTXSID80187141,335-56-8,Perfluorohexylbromide,No Action,0.077,0.021931712199461304
DTXSID0046517,4023-02-3,Praxadine hydrochloride,No Action,0.077,0.022825424421026655
DTXSID90341479,65799-63-5,"[[1,2,2,2-Tetrafluoro-1-(trifluoromethyl)ethyl]thio]benzene",No Action,0.077,0.017349351572897475
DTXSID90861920,407-25-0,Trifluoroacetic anhydride,No Action,0.077,0.021
DTXSID6025018,101-83-7,Dicyclohexylamine,No Action,0.077,0.02570992026436488
DTXSID8046298,6319-06-8,Noreximide,No Action,0.077,0.019
DTXSID3052511,76-83-5,Trityl chloride,No Action,0.077,0.026851443164195105
DTXSID3049417,541-59-3,Maleimide,No Action,0.077,0.023685438564654025
DTXSID9045897,319-89-1,Tetroquinone,No Action,0.077,0.023259406699226014
DTXSID80382119,5930-66-5,"3-chloro-2,2,3,3-tetrafluoropropanoyl fluoride",No Action,0.077,0.030016662039607272
DTXSID4027072,139-02-6,Sodium phenolate,No Action,0.077,0.02282542442102666
DTXSID0021206,57-55-6,"1,2-Propylene glycol",No Action,0.077,0.024103941586387904
DTXSID00822683,783372-47-4,"(1,2,3,3,4,4,4-Heptafluorobut-1-en-1-yl)benzene",No Action,0.077,0.030016662039607272
DTXSID4022579,645-05-6,Hexamethylmelamine,No Action,0.077,0.02051828452868319
DTXSID80579921,143467-04-3,"2,3,3,4,4,5,5-Heptafluoropentanoic acid",No Action,0.077,0.019
DTXSID90880590,68156-06-9,Perfluoro-4-ethylcyclohexanesulfonyl fluoride,No Action,0.077,0.024919871588754222
DTXSID9059919,375-88-2,1-Bromopentadecafluoroheptane,No Action,0.077,0.021931712199461304
DTXSID30810457,62243-63-4,S-Propan-2-yl pentafluoropropanethioate,No Action,0.077,0.02570992026436488
DTXSID70381151,307-31-3,Perfluorooctanamidine,No Action,0.077,0.027221315177632405
DTXSID60199121,51114-12-6,"1,4-Bis(heptafluoroisopropyl)benzene",No Action,0.077,0.021931712199461308
DTXSID3046586,6099-90-7,"1,3,5-Trihydroxybenzene dihydrate",No Action,0.077,0.023259406699226014
DTXSID0044812,2517-43-3,3-Methoxybutan-1-ol,No Action,0.077,0.027946377224964243
DTXSID6023602,110-15-6,Butanedioic acid,No Action,0.077,0.020999999999999998
DTXSID00369341,662-22-6,"2,2-bis(Trifluoromethyl)-2-hydroxyacetic acid",No Action,0.077,0.019519221295943134
DTXSID6020145,106-51-4,"1,4-Benzoquinone",No Action,0.077,0.01734935157289747
DTXSID80528474,13140-29-9,Perfluoro-2-(perfluoromethoxy)propanoic acid,No Action,0.077,0.02531797780234433
DTXSID4020533,123-91-1,"1,4-Dioxane",No Action,0.077,0.021470910553583886
DTXSID6040375,584-03-2,"1,2-Butanediol",No Action,0.077,0.02570992026436488
DTXSID80501505,61637-91-0,"1,1,1,2,2,5,5,5-Octafluoro-4-(trifluoromethyl)pentan-3-one",No Action,0.077,0.02968164415931166
DTXSID80895456,464-21-1,"2,2,3,3,4,4,5,5,6,6,6-Undecafluorohexanimidamide",No Action,0.077,0.027221315177632405
DTXSID10379931,558-96-3,1-Bromoperfluorononane,No Action,0.077,0.021931712199461304
DTXSID90895523,25264-81-7,"2,2,3,3,4,4,5,5,6,6,7,7,7-Tridecafluoroheptanimidamide",No Action,0.077,0.027221315177632405
DTXSID3047924,22113-87-7,Methylammonium nitrate,No Action,0.077,0.027221315177632398
DTXSID90893408,874288-98-9,"1,2-dichloro(perfluoro-1-(methoxymethoxy)ethane)",No Action,0.077,0.01676305461424021
DTXSID70184725,307-43-7,Perflubrodec,No Action,0.077,0.021931712199461304
DTXSID9026712,105-08-8,"1,4-Cyclohexanedimethanol",No Action,0.077,0.024919871588754226
DTXSID9026849,110-64-5,"2-Butene-1,4-diol",No Action,0.077,0.0272213151776324
DTXSID7025005,95-77-2,"3,4-Dichlorophenol",No Action,0.077,0.022383029285599394
DTXSID30338641,375-48-4,1-Bromoperfluorobutane,No Action,0.077,0.021931712199461304
DTXSID00822860,762260-70-8,(Heptadecafluorooctyl)silane,No Action,0.077,0.0241039415863879
DTXSID60895333,67193-90-2,"1-Bromo-1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,12-pentacosafluorododecane",No Action,0.077,0.021931712199461304
DTXSID2042199,128-09-6,N-Chlorosuccinimide,No Action,0.077,0.020518284528683192
DTXSID6020515,68-12-2,"N,N-Dimethylformamide",No Action,0.07699999999999999,0.019
DTXSID00237536,891-87-2,"2,5-Bis(1,1,2,2,2-pentafluoroethyl)-1,3,4-oxadiazole",No Action,0.07699999999999999,0.024919871588754226
DTXSID4021632,617-62-9,2-Methylpentanedioic acid,No Action,0.07699999999999999,0.023259406699226014
DTXSID9059834,338-83-0,Perfluamine,No Action,0.07699999999999999,0.024515301344262524
DTXSID10184724,307-33-5,1-Chloroheptadecafluorooctane,No Action,0.07699999999999999,0.018466185312619385
DTXSID20455093,30952-31-9,Pentafluoroethyl trifluoroacetate,No Action,0.07699999999999999,0.020024984394500782
DTXSID3021439,75-38-7,Vinylidene fluoride,No Action,0.07699999999999999,0.031638584039112745
DTXSID2046412,72-19-5,L-Threonine,No Action,0.07699999999999999,0.02238302928559939
DTXSID30896312,287101-12-6,"1,1,2,3,3,4,5,5,5-Nonafluoro-4-(trifluoromethyl)pent-1-ene",No Action,0.07699999999999999,0.01676305461424021
DTXSID7034672,7553-56-2,Iodine,No Action,0.07699999999999999,0.019
DTXSID80188996,355-41-9,Perfluorohexylchloride,No Action,0.07699999999999999,0.018466185312619385
DTXSID0027640,6915-15-7,Malic acid,No Action,0.07699999999999999,0.023259406699226014
DTXSID4060991,685-63-2,Hexafluorobutadiene,No Action,0.07691666666666667,0.024129425328147925
DTXSID4037584,527-20-8,Pentachloroaniline,No Action,0.07685,0.022322690250057228
DTXSID6025438,127-07-1,Hydroxyurea,No Action,0.07666666666666669,0.023664319132398463
DTXSID20699379,426-56-2,"(1-Chloro-1,2,2,2-tetrafluoroethyl)benzene",No Action,0.07650000000000001,0.025104780421266383
DTXSID20782452,206436-41-1,Pentafluoroethyl pentafluoropropanoate,No Action,0.07650000000000001,0.033767588009806095
DTXSID7020261,302-17-0,Chloral hydrate,No Action,0.0765,0.021453437952924936
DTXSID40883576,1515-14-6,Hexafluoro-2-methyl-2-propanol,No Action,0.07600000000000003,0.022
DTXSID40896368,1207315-39-6,"4-(1,1,1,2,3,3,3-Heptafluoropropan-2-yl)-2-iodo-6-(trifluoromethyl)aniline",No Action,0.07600000000000001,0.02690724809414742
DTXSID40380212,141872-90-4,"6-Bromo-2,2,3,3-tetrafluoro-2,3-dihydro-1,4-benzodioxine",No Action,0.07600000000000001,0.02576819745345025
DTXSID4025117,624-92-0,Methyl disulfide,No Action,0.07600000000000001,0.024576411454889015
DTXSID00895216,29971-79-7,"1,1,1,2,2,3,3,5,5,5-Decafluoro-4,4-bis(trifluoromethyl)pentane",No Action,0.07600000000000001,0.022000000000000002
DTXSID40459518,3824-97-3,"1,2,3-Trichloro-3,4,4,5,5-pentafluorocyclopent-1-ene",No Action,0.076,0.024576411454889015
DTXSID80896589,1882109-79-6,Perfluoro-4-ethylhexanoic acid,No Action,0.076,0.02615339366124404
DTXSID70527810,87517-38-2,"2,2,3-Trifluoro-3-methylbutane",No Action,0.076,0.0233238075793812
DTXSID60234364,85187-17-3,Potassium perfluorododecanesulfonate,No Action,0.076,0.01743559577416269
DTXSID20190836,374-12-9,"1,1,2,2-Tetrafluorocyclobutane",No Action,0.076,0.026153393661244043
DTXSID6025696,2243-61-0,"1,4-Naphthalenediamine",No Action,0.076,0.019595917942265426
DTXSID10530520,89740-38-5,"1-Bromo-1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8-hexadecafluorooctane",No Action,0.076,0.01624807680927192
DTXSID00880228,17425-25-1,"3,3,4,4-Tetrafluoro-2-butanol",No Action,0.076,0.021540659228538015
DTXSID80506035,24427-67-6,Heptafluoropropan-2-ol,No Action,0.076,0.02244994432064365
DTXSID6059990,432-08-6,Perfluorotrihexylamine,No Action,0.076,0.02289104628451919
DTXSID40290781,375-19-9,Perfluorobutyrylamidine,No Action,0.076,0.027276363393971714
DTXSID70514306,74469-62-8,"1,1,1,2,2,3-Hexafluorobutane",No Action,0.076,0.020099751242241778
DTXSID90895386,31143-13-2,"(2E)-1,1,1,2,3,4,4,5,5,6,6,7,7,8,8,8-Hexadecafluorooct-2-ene",No Action,0.076,0.023748684174075836
DTXSID4027521,3132-99-8,3-Bromobenzaldehyde,No Action,0.076,0.020591260281974
DTXSID00896309,662-20-4,"2,3,3,3-Tetrafluoro-2-(trifluoromethyl)propanamide",No Action,0.076,0.018
DTXSID40542999,41055-97-4,"1,1,1,2,2-Pentafluoro-2-[(pentafluoroethyl)tellanyl]ethane",No Action,0.076,0.019595917942265426
DTXSID50182340,2806-16-8,Potassium perfluorodecanesulfonate,No Action,0.076,0.01743559577416269
DTXSID20507566,58621-65-1,"1,1,1,4,4,5,5,5-Octafluoro-2,3-bis(trifluoromethyl)pent-2-ene",No Action,0.076,0.03527038417709679
DTXSID30955377,338-81-8,"1,1,2,2,3,3,3-Heptafluoro-N,N-bis(pentafluoroethyl)propan-1-aminato(2-)",No Action,0.076,0.02289104628451919
DTXSID90171137,1814-88-6,"1,1,1,2,2-Pentafluoropropane",No Action,0.076,0.020099751242241778
DTXSID60371304,355-36-2,"1-Bromo-1,1,2,2,3,3,4,4,5,5,6,6-dodecafluorohexane",No Action,0.076,0.01624807680927192
DTXSID0027141,311-89-7,Perfluorotributylamine,No Action,0.076,0.02289104628451919
DTXSID7021815,95-76-1,"3,4-Dichloroaniline",No Action,0.076,0.02764054992217051
DTXSID8037706,2795-39-3,Potassium perfluorooctanesulfonate,No Action,0.076,0.01743559577416269
DTXSID2025004,87-65-0,"2,6-Dichlorophenol",No Action,0.076,0.022
DTXSID20896588,1882109-78-5,Perfluoro-3-ethylhexanoic acid,No Action,0.076,0.025377155080899043
DTXSID20375106,55621-21-1,"Perfluoro-3,6-dioxaoctane-1,8-dioic acid",No Action,0.076,0.024576411454889015
DTXSID7023146,87-89-8,myo-Inositol,No Action,0.076,0.02576819745345025
DTXSID70379775,40834-79-5,"Bicyclo[2.2.1]hepta-2,5-diene, 1,2,3,4,5,6,7,7-octafluoro-",No Action,0.076,0.020099751242241778
DTXSID40552018,92639-87-7,Tetrakis(trifluoromethoxy)methane,No Action,0.076,0.0265329983228432
DTXSID8024864,4170-30-3,Crotonaldehyde,No Action,0.076,0.019595917942265423
DTXSID4059835,338-84-1,Fluorocarbon FC 70,No Action,0.076,0.02289104628451919
DTXSID8046537,1304-76-3,Bismuth oxide (Bi2O3),No Action,0.076,0.02289104628451919
DTXSID30895284,24010-46-6,"(2E)-1,1,1,2,3,4,4,5,5,6,6,7,7,7-Tetradecafluorohept-2-ene",No Action,0.076,0.023748684174075836
DTXSID4025329,462-06-6,Fluorobenzene,No Action,0.076,0.022
DTXSID9021637,598-91-4,Dibromonitromethane,No Action,0.076,0.02537715508089904
DTXSID4024359,95-95-4,"2,4,5-Trichlorophenol",No Action,0.076,0.02244994432064365
DTXSID60505420,337-83-7,2H-Perfluoropropanoic anhydride,No Action,0.076,0.020591260281974
DTXSID2040733,639-58-7,Triphenyltin chloride,No Action,0.076,0.024166091947189144
DTXSID50895382,65500-50-7,Perfluoro-2-octene,No Action,0.076,0.023748684174075836
DTXSID9069392,60270-55-5,Potassium perfluoroheptanesulfonate,No Action,0.076,0.01743559577416269
DTXSID60375367,124898-13-1,(Pentafluoroethyl)trimethylsilane,No Action,0.076,0.021540659228538015
DTXSID60881357,29359-39-5,Perfluorononanesulfonate potassium,No Action,0.076,0.01743559577416269
DTXSID3024657,627-18-9,3-Bromo-1-propanol,No Action,0.076,0.024979991993593593
DTXSID10694136,1582-32-7,2-Perfluoroheptene,No Action,0.076,0.023748684174075836
DTXSID8044751,98-44-2,"2-Aminobenzene-1,4-disulfonic acid",No Action,0.076,0.028705400188814643
DTXSID90896111,2059-15-6,"2,2,3,3,4,4,4-Heptafluoro-N-[3-(trifluoromethyl)phenyl]butanamide",No Action,0.076,0.02244994432064365
DTXSID10881347,1006614-96-5,"(3R,4S)-1,1,1,2,2,3,4,5,5,5-Decafluoropentane",No Action,0.07599999999999998,0.0233238075793812
DTXSID00635210,10057-30-4,"1,1-Dibromo-2-chloro-1,2,2-trifluoroethane",No Action,0.07599999999999998,0.0233238075793812
DTXSID9044457,71-91-0,Tetraethylammonium bromide,No Action,0.07599999999999998,0.015620499351813309
DTXSID0044577,7789-41-5,Calcium bromide,No Action,0.07599999999999998,0.025377155080899043
DTXSID70881348,1006614-97-6,"(3S,4S)-1,1,1,2,2,3,4,5,5,5-Decafluoropentane",No Action,0.07599999999999998,0.0233238075793812
DTXSID50881346,1006614-95-4,"(2R,3S)-1,1,1,2,3,4,4,5,5,5-Decafluoropentane",No Action,0.07599999999999998,0.0233238075793812
DTXSID40892300,142347-07-7,"rel-(3R,4R)-1,1,1,2,2,3,4,5,5,5-Decafluoropentane",No Action,0.07599999999999998,0.0233238075793812
DTXSID10533617,42287-75-2,"1,1,1,3,3,4,4,5,5,6,6-Undecafluorohexan-2-one",No Action,0.07599999999999998,0.018000000000000002
DTXSID30869884,138495-42-8,"2H,3H-Perfluoropentane",No Action,0.07599999999999998,0.0233238075793812
DTXSID00544914,124521-58-0,"Copper(1+) 1,1,2,2,3,3,4,4,4-nonafluorobutan-1-ide",No Action,0.07599999999999998,0.020591260281974
DTXSID70371491,558-89-4,1-Chlorononafluorobutane,No Action,0.07599999999999998,0.02009975124224178
DTXSID0024553,123-77-3,Azodicarbonamide,No Action,0.07599999999999998,0.019595917942265423
DTXSID5026124,100-22-1,"N,N,N',N'-Tetramethyl-p-phenylenediamine",No Action,0.07599999999999998,0.021540659228538015
DTXSID30881349,1006614-98-7,"(2R,3R)-1,1,1,2,3,4,4,5,5,5-Decafluoropentane",No Action,0.07599999999999998,0.0233238075793812
DTXSID40402943,127256-73-9,"1,1,1,3,3,4,4,4-Octafluoro-2-butanol",No Action,0.07575,0.017890290662814844
DTXSID20793427,65578-60-1,"2,3,3,4,4,5,5-Heptafluorooxolane-2-carboxamide",No Action,0.07573333333333333,0.016119553343687906
DTXSID40880141,378-77-8,Sodium perfluoropropanoate,No Action,0.0755,0.02412985702402731
DTXSID20575402,29771-98-0,"1,1-Dichloro-2-(dichloromethoxy)-1,2,2-trifluoroethane",No Action,0.07516666666666667,0.027268724453727813
DTXSID8021488,554-95-0,"1,3,5-Benzenetricarboxylic acid",No Action,0.07500000000000002,0.021563858652847826
DTXSID2073229,697-11-0,Hexafluorocyclobutene,No Action,0.07500000000000002,0.026551836094703508
DTXSID3042130,587-85-9,Diphenylmercury(II),No Action,0.07500000000000002,0.0191049731745428
DTXSID4021557,74-95-3,Dibromomethane,No Action,0.07500000000000002,0.029410882339705485
DTXSID40337468,679-87-8,"1,1,2,2-Tetrafluoro-3-iodopropane",No Action,0.07500000000000002,0.017464249196572978
DTXSID3052648,96-54-8,1-Methylpyrrole,No Action,0.07500000000000001,0.035846896657869845
DTXSID9024774,88-16-4,2-Chlorobenzotrifluoride,No Action,0.07500000000000001,0.025
DTXSID9023881,74115-24-5,Clofentezine,No Action,0.07500000000000001,0.028017851452243798
DTXSID6021377,76-13-1,"1,1,2-Trichloro-1,2,2-trifluoroethane",No Action,0.07500000000000001,0.023769728648009428
DTXSID8021484,88-99-3,Phthalic acid,No Action,0.07500000000000001,0.0191049731745428
DTXSID80896342,17480-16-9,"1,2,3,4,5-Pentafluoro-6-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)benzene",No Action,0.07500000000000001,0.0229128784747792
DTXSID1049306,4752-10-7,"1,4-Dichlorophthalazine",No Action,0.075,0.021095023109728987
DTXSID30187297,336-19-6,"1,2-Dichloroperfluorocyclohexene",No Action,0.075,0.025
DTXSID6027131,288-88-0,"1H-1,2,4-Triazole",No Action,0.075,0.025787593916455253
DTXSID30710605,35844-82-7,"1,1,1,2,2,3,4,5,5,6,6,7,7,8,8,8-Hexadecafluorooct-3-ene",No Action,0.075,0.027658633371878665
DTXSID60379789,865-85-0,Perfluorododecanedioic acid,No Action,0.075,0.024186773244895654
DTXSID0029688,7720-78-7,Iron(II) sulfate,No Action,0.075,0.025396850198400586
DTXSID7044716,6837-24-7,1-Cyclohexylpyrrolidin-2-one,No Action,0.075,0.015000000000000001
DTXSID30399510,14919-09-6,Perfluoroheptanedioic acid,No Action,0.075,0.024186773244895654
DTXSID10379850,1767-94-8,6H-Perfluorohex-1-ene,No Action,0.075,0.0206155281280883
DTXSID5020813,115-09-3,Methylmercuric(II) chloride,No Action,0.075,0.021563858652847826
DTXSID4047628,2550-40-5,Dicyclohexyl disulfide,No Action,0.075,0.020124611797498106
DTXSID8021276,7681-52-9,Sodium hypochlorite,No Action,0.075,0.028017851452243805
DTXSID3020415,106-93-4,"1,2-Dibromoethane",No Action,0.075,0.02655183609470351
DTXSID20881333,106376-37-8,"N-(3,4-Dichlorophenyl)-2,2,3,3,4,4,4-heptafluorobutanamide",No Action,0.075,0.021095023109728987
DTXSID8059928,377-38-8,Perfluorobutanedioic acid,No Action,0.075,0.026925824035672518
DTXSID9021847,101-84-8,Diphenyl oxide,No Action,0.075,0.028372521918222215
DTXSID60374714,72301-80-5,Perfluoropropanol,No Action,0.075,0.0229128784747792
DTXSID0047749,108-87-2,Methylcyclohexane,No Action,0.075,0.023345235059857503
DTXSID2074083,70192-84-6,"1-Bromo-1,1,2,2-tetrafluoropropane",No Action,0.075,0.022912878474779203
DTXSID10379774,23453-64-7,Perfluorononanedioic acid,No Action,0.075,0.024186773244895654
DTXSID50631328,6123-49-5,Bis(pentafluoroethyl)diselane,No Action,0.075,0.024999999999999998
DTXSID0041226,124-73-2,"1,2-Dibromotetrafluoroethane",No Action,0.075,0.024999999999999998
DTXSID2021319,127-18-4,Tetrachloroethylene,No Action,0.075,0.030740852297878794
DTXSID70721391,123334-02-1,Octafluorohexanedioic acid--water (1/1),No Action,0.075,0.024186773244895654
DTXSID7073193,559-40-0,Octafluorocyclopentene,No Action,0.075,0.025787593916455253
DTXSID1021291,7757-82-6,Sodium sulfate anyhdrous,No Action,0.075,0.023345235059857503
DTXSID90880171,1759-63-3,1-Chloroheptafluorocyclopentene,No Action,0.075,0.02247220505424423
DTXSID90371231,22528-67-2,"2-bromo-1,1,1,3,3,4,4,5,5,5-decafluoro-2-(trifluoromethyl)pentane",No Action,0.075,0.020615528128088305
DTXSID4059833,336-08-3,Perfluorohexanedioic acid,No Action,0.075,0.024186773244895654
DTXSID80792693,662-09-9,"Bromo(1,1,1,2,3,3,3-heptafluoropropan-2-yl)mercury",No Action,0.075,0.027294688127912362
DTXSID3020756,1453-82-3,Isonicotinamide,No Action,0.075,0.021563858652847823
DTXSID9029221,1702-17-6,Clopyralid,No Action,0.075,0.0191049731745428
DTXSID80285757,357-28-8,"1,1,1,2,2-PENTAFLUORO-4-METHYL-PENTAN-3-ONE",No Action,0.075,0.026925824035672518
DTXSID9040635,366-18-7,"2,2'-Bipyridine",No Action,0.075,0.028722813232690145
DTXSID3038771,565-80-0,"2,4-Dimethylpentan-3-one",No Action,0.075,0.016278820596099707
DTXSID10579656,110781-73-2,"1,1-Dichloro-2,3,3,4,4,4-hexafluorobut-1-ene",No Action,0.075,0.03413209633175202
DTXSID8024810,109-09-1,2-Chloropyridine,No Action,0.075,0.022912878474779203
DTXSID6034005,5329-14-6,Sulfamic acid,No Action,0.075,0.026925824035672525
DTXSID0024505,504-29-0,2-Aminopyridine,No Action,0.075,0.0229128784747792
DTXSID90371594,377-40-2,"1,2-Dibromohexafluorocyclobutane",No Action,0.075,0.03170173496829472
DTXSID7061017,697-18-7,Tetrafluoroethane beta-sultone,No Action,0.075,0.01857417562100671
DTXSID00573789,39937-11-6,"1-(Chlorosulfanyl)-1,1,2,2,2-pentafluoroethane",No Action,0.075,0.02418677324489565
DTXSID90448210,30320-28-6,2H-Perfluoro(2-methylpentane),No Action,0.075,0.02539685019840059
DTXSID00369821,678-45-5,Perfluorooctanedioic acid,No Action,0.075,0.024186773244895654
DTXSID00896581,1882109-71-8,"Perfluoro-2,3,3-trimethylpentanoic acid",No Action,0.075,0.012041594578792296
DTXSID6021749,75-57-0,Tetramethylammonium chloride,No Action,0.075,0.021095023109728987
DTXSID9049409,2892-51-5,Squaric acid,No Action,0.075,0.016881943016134132
DTXSID10461582,309-11-5,(Pentafluoroethyl)Benzene,No Action,0.075,0.0261725046566048
