CID,SMILES
517063,C(CS(=O)(=O)[O-])O.[Na+]
9561033,CC(=O)N/N=C/C1=CC=C(O1)[N+](=O)[O-]
4350929,C(#N)[N-]C#N.[Na+]
25572,COC1=CC=C(C=C1)C(C2CC2)(C3=CN=CN=C3)O
123879,C1CC2=C(C[C@@H]1NS(=O)(=O)C3=CC=C(C=C3)F)C4=CC=CC=C4N2CCC(=O)O
517121,C1(=O)[N-]C(=O)N(C(=O)N1Cl)Cl.[Na+]
25607,C1=CC(=C(C=C1Cl)Cl)C(Cl)(Cl)Cl
25608,C1=CC(=C(C=C1C(Cl)(Cl)Cl)Cl)Cl
25612,C=CCCCCCCCCO
123924,CCN(CC)C(=O)C1=CC=C(C=C1)[C@H](C2=CC(=CC=C2)OC)N3C[C@H](N(C[C@@H]3C)CC=C)C
25622,C1=CC=C(C(=C1)C2=CC=CC=C2Cl)Cl
23684123,CC1=CC=CC=C1C(=O)N2CC/C(=N\OS(=O)(=O)[O-])/C3=C2C=C(C=C3)Cl.[K+]
54682651,CC(=O)CC(C1=CC=C(C=C1)Cl)C2=C(C3=CC=CC=C3OC2=O)O
25644,C=CC(=O)OCCCCCCOC(=O)C=C
5366844,CCCCC/C=C/CC(=O)OC
25670,CCOP(=S)(OCC)SCSC(C)(C)C
222285,C([C@H]([C@H](CO)O)O)O
451668,C1[C@@H]([C@H](O[C@H]1N2C=NC(=NC2=O)N)CO)O
25711,CNC(=O)N(C1=CC=CC=C1)C2=CC=CC=C2
517232,C(=O)(N)[O-].[NH4+]
135423095,CC1=CC(=C(C=C1)N=NC2=C(C(=CC3=CC=CC=C32)C(=O)O)[O-])S(=O)(=O)[O-].[Ca+2]
91273,C1C[C@H]2C[C@@H]1[C@H]3[C@@H]2C(=O)N(C3=O)CCCCN4CCN(CC4)C5=NC=CC=N5
91274,CC1=C(SC=C1)C(=CCCN2CCC[C@H](C2)C(=O)O)C3=C(C=CS3)C.Cl
517277,O=[Cr]O[Cr]=O
124087,C1CC2=C(C=CC(=C2)Cl)C(=C3CCNCC3)C4=C1C=CC=N4
517304,CCN(CC)CCOC(=O)C1(CCCC1)C2=CC=CC=C2.CCN(CC)CCOC(=O)C1(CCCC1)C2=CC=CC=C2.C(CS(=O)(=O)O)S(=O)(=O)O
91333,C(CO)N(CCO)C=O
517321,CCCOC1=C(C=C(C=C1)C(=O)OCCN(CC)CC)N.Cl
517326,C(C(=O)[O-])(Cl)Cl.[Na+]
25833,CCC=CC#N
9954540,C1CCN[C@@H](C1)[C@H](C2=CC=CC=C2)NC(=O)C3=C(C(=CC=C3)C(F)(F)F)Cl
12248306,CCCC[N+]1=CC=CC(=C1)C.[Br-]
23160050,CC[N+]1=CC=CC=C1.F[P-](F)(F)(F)(F)F
23160059,CCCCCCCCCCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-]
222464,CC1=CC(=C(C=C1)NC(=O)CC(=O)C)C
517383,C1=CC=C(C=C1)C2=CC=CC=C2[O-].O.O.O.O.[Na+]
10937610,CCOC(=O)C1=NN(C(C1)(C)C(=O)OCC)C2=C(C=C(C=C2)Cl)Cl
91410,CCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCC(C)C
25887,COC1=CC(=CC(=C1OC)OC)CC#N
517414,CC1=CC=C(C=C1)S(=O)(=O)[N-]Cl.O.O.O.[Na+]
91442,CCN(CC)C(C)C(=O)C1=CC=CC=C1.Cl
25912,CN(C(=O)NC1=CC(=C(C=C1)Br)Cl)OC
25914,CCCCNCC
91453,C[C@@H]1CC[C@@]2([C@H]([C@H]3[C@@H](O2)C[C@@H]4[C@@]3(C(=O)C[C@H]5[C@H]4CC[C@@H]6[C@@]5(CC[C@@H](C6)O)C)C)C)OC1
550206,C1CN(CCN1)C(=O)C2=CC=CO2
124225,CC1N2C3=CC(=C(C=C3C(=O)C(=C2S1)C(=O)O)F)N4CCNCC4
222536,CC(OC(=O)C)OC(=O)C
91500,[As]#[In]
3007855,[Cl-].[Cl-].[Zn+2]
91511,C1C(O1)COC2=CC=C(C=C2)CC3=CC=C(C=C3)OCC4CO4
189821,CC1=N[C@@]2([C@H](O1)C[C@@H]3[C@@]2(C[C@@H]([C@H]4[C@H]3CCC5=CC(=O)C=C[C@]45C)O)C)C(=O)COC(=O)C
57369982,CCCC[N+]1(CCCCC1)C.F[P-](F)(F)(F)(F)F
9889168,CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.[Cl-]
91538,COC1CCC=CO1
91550,C1C(O1)C(=O)N
320930,C1C2=CC(=C(C=C2[C@@H]3[C@]1(COC4=C3C=CC(=C4O)O)O)O)O
91555,CC1CC(CCC1N)CC2CCC(C(C2)C)N
517546,CCN(CC)C(=S)[S-].O.O.O.[Na+]
26030,Cl[Au](Cl)Cl
26033,CCOC(=O)C1=CN2C(=CC(=N2)OP(=S)(OCC)OCC)N=C1C
26041,C1=CC=[N+](C(=C1)[S-])[O-].C1=CC=[N+](C(=C1)[S-])[O-].[Zn+2]
26049,CC1=CCC2C(C1)C2(C)C
91590,CC(C)(C)NC1=NC(=NC(=N1)NC2CC2)SC
91593,C1C(O1)CN(CC2CO2)C3=CC=C(C=C3)CC4=CC=C(C=C4)N(CC5CO5)CC6CO6
15984075,CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3[C@H](C=C4)O.Cl
26068,CC(C)(C)C1CCCCC1O
91604,CC(C)(CCCC1=CCC(CC1)C=O)O
288216,C1C[C@@H](OC1)N2C=C(C(=O)NC2=O)F
91610,CC1(C2=C(C=C(C=C2)OC)C(=O)N(C1=O)CCC3=CC=C(C=C3)S(=O)(=O)NC(=O)NC4CCCCC4)C
91620,CC1=CC(=CC(=C1O)C(C)(C)C)CCC(=O)OCCOCCOCCOC(=O)CCC2=CC(=C(C(=C2)C)O)C(C)(C)C
5858790,CO/N=C(/C1=CSC(=N1)NC(=O)CCl)\C(=O)O
91649,CC(C)(C(=O)NC1=CC(=C(C=C1)[N+](=O)[O-])C(F)(F)F)O
91650,CC1=CC(=NC(=N1)NC2=CC=CC=C2)C
517637,CC(COC(=O)C1=CC=CC=C1)OC(=O)C2=CC=CC=C2
91655,CCOP(=S)(OCC)OC(C(Cl)(Cl)Cl)Cl
91656,CC(C)(C)C(C(N1C=NC=N1)OC2=CC=C(C=C2)C3=CC=CC=C3)O
26124,CCOP(=S)(OCC)OC1=NC2=CC=CC=C2N=C1
24798733,C1=CC=C(C(=C1)C(=O)O)N2C=C(C(=O)C3=CC(=C(C=C32)Cl)NC4=C(C=C(C=C4Cl)F)F)C(=O)O
91664,CC1=CC(=C(C(=C1)Cl)OP(=S)(OC)OC)Cl
26132,CC(=O)C1=C(C(=C(C=C1)Cl)Cl)Cl
26133,CCCC(=O)O[C@@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)O)C)C(=O)CO
91670,CCCCC(=O)OCC(=O)[C@H]1[C@@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2C[C@@H](C4=CC(=O)C=C[C@@]43C)F)F)O)C)C
91673,CCC1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)Cl)Cl
91677,C1C(C(C(=O)N1C2=CC=CC(=C2)C(F)(F)F)Cl)CCl
91683,C1=CC=C(C(=C1)C(C2=CC=C(C=C2)F)(C3=CN=CN=C3)O)Cl
91688,CCCCCCCCN1C(=O)C(=C(S1)Cl)Cl
91692,C1CCC(C1)N(CC2=CC=C(C=C2)Cl)C(=O)NC3=CC=CC=C3
91693,CCCC(CN1C=NC=N1)C2=C(C=C(C=C2)Cl)Cl
91697,CC1(CC2=C(O1)C(=CC=C2)N)C
91699,CCCOCC(=NC1=C(C=C(C=C1)Cl)C(F)(F)F)N2C=CN=C2
91707,CCOC(=O)[C@@H](C)OC1=CC=C(C=C1)OC2=NC3=C(O2)C=C(C=C3)Cl
91708,C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC(=C(C(=C2)Cl)OC3=C(C=C(C=N3)C(F)(F)F)Cl)Cl)F
26176,CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl
26177,C(C(CCl)OP(=O)(OC(CCl)CCl)OC(CCl)CCl)Cl
222786,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2C(=O)C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C
91727,C1=CC=C(C(=C1)C(CN2C=NC=N2)(C3=CC=C(C=C3)F)O)F
91731,C1=C(C=NC(=C1Cl)NC2=C(C=C(C(=C2[N+](=O)[O-])Cl)C(F)(F)F)[N+](=O)[O-])C(F)(F)F
91734,C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC(=C(C(=C2F)Cl)F)Cl)F
91735,C1=CC(=CC(=C1)OC2=C(C=CC=N2)C(=O)NC3=C(C=C(C=C3)F)F)C(F)(F)F
91739,C1=CC(=C(C2=NC=C(C=C21)Cl)C(=O)O)Cl
26204,CC(C)CC(=O)C(=O)C
91741,C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC(=C(C(=C2)Cl)OC(C(F)F)(F)F)Cl)F
91742,CCOC1=C(C=C(C=C1)NC(=O)OC(C)C)OCC
91744,CC1=CSC(=C1N(C(C)COC)C(=O)CCl)C
91745,CC1=CC=CC=C1CO[C@@H]2C[C@]3(CC[C@@]2(O3)C)C(C)C
91749,CC1=CC2=C(C(=C(C=C2)Cl)C(=O)O)N=C1
91753,CC(COC1=CC=C(C=C1)OC2=CC=CC=C2)OC3=CC=CC=N3
91754,CC(C)(C)C1=CC=C(C=C1)CSC2=C(C(=O)N(N=C2)C(C)(C)C)Cl
3794540,C1=CC=C(C(=C1)C=O)S(=O)(=O)[O-].[Na+]
91757,CC(C)CC1=C(C(=NC(=C1C(=O)SC)C(F)(F)F)C(F)F)C(=O)SC
91758,CCC(C)SP(=O)(N1CCSC1=O)OCC
91759,CC1=NC2=NC(=NN2C=C1)S(=O)(=O)NC3=C(C=CC=C3F)F
11658860,C[C@H]1CNCCC2=C1C=C(C=C2)Cl
13035120,C1CN(CCN1CCCCl)C2=CC(=CC=C2)Cl.Cl
5367412,CCCCC/C=C/C=C/C=C
26229,C1=CC(=CC=C1OCC(=O)O)Cl
91766,C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=C(C=C(C=C2)OC3=C(C=C(C=C3)C(F)(F)F)Cl)F)F
3270262,C=CS(=O)(=O)[O-].[Na+]
91768,CC(C)[C@H](C(=O)OC(C#N)C1=CC(=CC=C1)OC2=CC=CC=C2)NC3=C(C=C(C=C3)C(F)(F)F)Cl
91770,CC1=CC(=C(N=C1)C2=NC(C(=O)N2)(C)C(C)C)C(=O)O
91771,C1C(CC2=CC=CC=C2C1C3=C(SC4=CC=CC=C4C3=O)O)C5=CC=C(C=C5)C6=CC=C(C=C6)Br
91773,CCC1=CC=C(C=C1)C(=O)NN(C(=O)C2=CC(=CC(=C2)C)C)C(C)(C)C
91776,CC(C)CC1=C(C(=NC(=C1C(=O)OC)C(F)F)C(F)(F)F)C2=NCCS2
157313,C1C2C3=CC=CC=C3CC4=CC=CC=C4N2C(=N1)N.Cl
91778,CCOCN1C(=C(C(=C1C(F)(F)F)Br)C#N)C2=CC=C(C=C2)Cl
91779,CCS(=O)(=O)C1=C(N=CC=C1)S(=O)(=O)NC(=O)NC2=NC(=CC(=N2)OC)OC
91783,C[Si](C)(C)O[Si](O)(O)O
26248,CC(=O)OC1=CC=CC2=C1C(=O)C3=C(C2=O)C=C(C=C3OC(=O)C)C(=O)O
91805,C1CC(CCC1=O)(C#N)C2=CC=C(C=C2)F
5367460,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC
157355,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@H]([C@@H](CO)O)[C@@H]([C@H](CO)O)O)O)O)O)O
91822,CCCC[N+](C)(CCCC)CCCC.[Cl-]
26289,CC(C)C1=CC=C(C=C1)C#N
26295,C1=CC=C(C=C1)OC2=CC=CC(=C2)CO
517827,CC(C)C1=CC=C(C=C1)CC(C)C=O
16213711,CCCC[N+]1(CCCC1)C.C(=[N-])=NC#N
26323,CCCSC(=O)Cl
23684827,C(C(=O)[O-])SC#N.[Na+]
11953895,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[N-]=O.O.O.[Na+].[Na+].[Fe+4]
11953897,CN1N=C(C(=O)N=C1SCC2=C(N3C(=O)[C@H]([C@H]3SC2)NC(=O)/C(=N\OC)/C4=CSC(=N4)N)C(=O)[O-])[O-].CN1N=C(C(=O)N=C1SCC2=C(N3C(=O)[C@H]([C@H]3SC2)NC(=O)/C(=N\OC)/C4=CSC(=N4)N)C(=O)[O-])[O-].O.O.O.O.O.O.O.[Na+].[Na+].[Na+].[Na+]
56649463,C[C@@H]1C[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C(=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)F)C)Cl)F.O
26391,CC(=O)OC1=CC=C(C=C1)C2(C(=O)NC3=CC=CC=C3O2)C4=CC=C(C=C4)OC(=O)C
23684896,CNCCS(=O)(=O)[O-].[Na+]
616236,CCOC(=O)C1=C(N(C2=C1C=C(C=C2)O)C)C
6154037,COC1=CC(=CC(=C1OC)OC)/C=C/C(=O)N
26447,C[C@@H]1CC[C@H](C(=O)C1)C(C)C
91984,CCC(CC)NC1=CC(=C(C=C1)C)C
59227,CCCN(CCC1=CC=CS1)[C@H]2CCC3=C(C2)C=CC=C3O
5367650,CC/C=C/CCCCCCCCCCOC(=O)C
9824131,CC(C)[C@@H](C(=O)N[C@H]1CC2=CC=CC=C2[C@H]3CCC[C@H](N3C1=O)C(=O)O)SC(=O)C
92041,CCOC1=NC=C(C(=O)N1)F
5367692,CC/C=C\CCCCCCCCCCOC(=O)C
11626384,C1CC2=C(C=CC(=C2)F)O[C@H]1[C@H](CNC[C@@H]([C@@H]3CCC4=C(O3)C=CC(=C4)F)O)O.Cl
10250129,CCCCCCCCCCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F
5367706,CC/C=C\CCOC(=O)C1=CC=CC=C1
92094,CC1=CC(=CC2=C1O[C@](CC2)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O
9562059,CC(=O)O.CC(=O)O.C1=CC(=CC=C1N/C(=N/C(=NCCCCCCN=C(/N=C(/NC2=CC=C(C=C2)Cl)\N)N)N)/N)Cl
124886,C(CC(=O)N[C@@H](CS)C(=O)NCC(=O)O)[C@@H](C(=O)O)N
26596,CCCCC1=CC2=C(C=C1)N=C(N2)NC(=O)OC
3041255,CC[C@@H](C(C[C@H](C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2)O.Cl
157672,CN1CCC[C@@H]1C2=CN=CC=C2
5367785,C/C=C(\C)/C(=O)OC/C=C(\C)/CCC=C(C)C
26602,CCOC(=O)NC(C)(C)CC1=CC=C(C=C1)Cl
92140,CCCC(=O)OC[C@H]([C@H]([C@H](CN1C2=C(C=C(C(=C2)C)C)N=C3C1=NC(=O)NC3=O)OC(=O)CCC)OC(=O)CCC)OC(=O)CCC
92151,C1CCN(CC1)CCC(C2CC3CC2C=C3)(C4=CC=CC=C4)O.Cl
26618,CC1=C(C(=CC=C1)C)NC(=O)C2=CC(=C(C=C2O)Cl)S(=O)(=O)N
157690,C[C@@H]1C2=C(CN1)C=C(C=C2)C3=C(C4=C(C=C3)C(=O)C(=CN4C5CC5)C(=O)O)OC(F)F.CS(=O)(=O)O.O
92159,CC1C(OCCN1)C2=CC=CC=C2.Cl
92163,CCCNC(C)C(=O)NC1=CC=CC=C1C.Cl
26633,CCN(CC)C(=S)[S-].CCN(CC)C(=S)[S-].[Zn+2]
92178,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C.CS(=O)(=O)O.CS(=O)(=O)O
4679699,C1=C(C=C(C(=C1N)O)Cl)[N+](=O)[O-]
26650,COC1=CC(=CC(=C1OC)OC)C(=O)N2CCCCCCC2
26690,CCCCCCCCCC(=O)N(C)C
92238,CC1(CN(NC1=O)C2=CC=CC=C2)CO
5367893,CCCCCCCC/C=C/CCCCCCCC1=NCCN1CCO
26710,CN(C)C(=S)[S-].CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Fe+3]
92251,CC(C)CC(C)(C#N)N
387179,C1=CC(=C(C=C1O)C=O)Br
56846451,COC1=C(C(=C(C=C1)CCN(CCC2=C(C(=C(C=C2)OC)OC)OC)C(=O)C(C3=CC=CC=C3)C4=NCCC5=CC(=C(C=C54)OC)OC)OC)OC.Cl
92278,CCN(CCC#N)C1=CC=C(C=C1)N=NC2=CC=C(C=C2)[N+](=O)[O-]
1796220,C[C@]12CCCC([C@@H]3[C@H]1CC[C@@H]3C2=C)(C)C
92292,CC1C(C2=C(C1(C)C)C(=O)CCC2)(C)C
26758,C[C@H](CC1=CC=CC=C1)N(C)CC#C.Cl
223368,C[C@]12CC[C@H]3C(=CCC4=C3C=CC(=C4)O)[C@@H]1CCC2=O
26762,CC(CC1=CC=CC=C1)N(C)CC2=CC=CO2
92299,CC(C)N(CC1=CC=CC=C1)C(=O)C(C)(C)C
11954316,C1=CC(=C(C(=C1)C(=O)C2=CC=C(C=C2)Br)N)CC(=O)[O-].C1=CC(=C(C(=C1)C(=O)C2=CC=C(C=C2)Br)N)CC(=O)[O-].O.O.O.[Na+].[Na+]
22833294,CC1(C(=C)[C@@]2(C([C@]1(C(C2(Cl)Cl)(Cl)Cl)Cl)Cl)Cl)C
22833295,C1CN2CC3=CCO[C@H]4CC(=O)N5[C@H]6[C@H]4[C@H]3C[C@H]2[C@@]61C7=CC=CC=C75.C1CN2CC3=CCO[C@H]4CC(=O)N5[C@H]6[C@H]4[C@H]3C[C@H]2[C@@]61C7=CC=CC=C75.OS(=O)(=O)O
22833307,C/C=C/C/C=C/C/C=C/CC=C
92321,CN1C(=O)C2=C(C1=O)C=C(C=C2)[N+](=O)[O-]
22833317,CCC(O)OCC(C)OC(CC)O
22833320,CC1=C(C(=CC=C1)S(=O)(=O)[O-])C.[NH4+]
22833321,CC(C)CC(C)CC(C)/C=C(\C)/C1CC(=O)OC1=O
125098,CCC(C)OC(=O)N1CCCCC1CCO
22833326,CC(C)(C)CCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCC(C)(C)C
22833331,CCC(O)OCCCOC
26808,CC1=CN=C(C(=N1)C)C
157882,CO[Si](CCCNCCC[Si](OC)(OC)OC)(OC)OC
92363,CC1=CC(=C(C=C1)NC=O)C
157917,CC1=C(C(C(=C(N1)C)C(=O)OC(C)(C)CN(C)CCC(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC(=CC=C4)[N+](=O)[O-])C(=O)OC.Cl
92387,CC(C)(C(=O)C1=CC=C(C=C1)SC)N2CCOCC2
22833389,CCCCCCCCCCCC(=O)OC[C@H]([C@@H]1[C@@H]([C@H](CO1)OCCO)OCCO)O
92400,C[C@H](CSC(=O)C1=CC=CC=C1)C(=O)N2C[C@H](C[C@H]2C(=O)O)SC3=CC=CC=C3
22833395,CCC(C)(CCC(C)C)C(=O)OC=C
9955578,C[C@H](C(=O)O)OC1=CC(=C(C=C1)CNC(=O)C2=C(N=CC=C2)OC3=CC4=C(C=C3)OCO4)F
92421,CCOC(=O)C1CC(=O)C(=C(C2CC2)O)C(=O)C1
92425,C#CCN1C(=O)COC2=CC(=C(C=C21)N3C(=O)C4=C(C3=O)CCCC4)F
5368076,CCCCCC/C=C/C(=O)OC
92431,C[C@H](C(=O)OCC#C)OC1=CC=C(C=C1)OC2=C(C=C(C=N2)Cl)F
59694,C1CC(N2C=NC=C2C1)C3=CC=C(C=C3)C#N.Cl
22833454,CCCC(CC)CCCCCCCN
22833466,CCC(CC)C(C)CCOC(=O)C
59708,CCC(C(=O)N)N1CCCC1=O
22833489,CCC(C(C(CC(C(C(C)Cl)Cl)Cl)Cl)Cl)Cl
26964,C1=CC(=C(C(=C1CNNC(=O)C(CO)N)O)O)O.Cl
22833502,C1C=CC=[C-]1.[CH-]1C=CC=C1.Cl[Zr+2]Cl
26975,CCCCCC1=CC=C(C=C1)O
22833503,CC[C@H](C)[C@@H]1[C@H](C=C[C@@]2(O1)C[C@@H]3C[C@H](O2)C/C=C(/[C@H]([C@H](/C=C/C=C/4\CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O[C@H]7C[C@@H]([C@H]([C@@H](O7)C)[NH2+]C)OC)OC)\C)C.C1=CC=C(C=C1)C(=O)[O-]
135424354,CCCCC1=C(N=C(NC1=O)NCC)C
92515,COCCC1=CC=C(C=C1)OCC2CO2
26989,CCCC(C)C(CC)O
59757,CN(C(=O)CCC1=NN(C(=C1)C2=CC=C(C=C2)Cl)C3=CC=C(C=C3)OC)O
6252910,C1=C(OC(=C1)[N+](=O)[O-])/C=C/C(=NN=C(N)N)/C=C/C2=CC=C(O2)[N+](=O)[O-]
387447,B([C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O
158076,CC(C)(C)[C@H]([C@@H](CC1=CC=C(C=C1)Cl)N2C=NC=N2)O
27020,C1=CC=C2C(=C1)C(=O)OC23C4=CC(=C(C(=C4OC5=C(C(=C(C=C35)Br)O)Br)Br)O)Br
9595287,CNC(=O)O/N=C(/C(=O)N(C)C)\SC
27054,C1=CC=C(C(=C1)CCO)[N+](=O)[O-]
92629,CC(COC(C)(C)C)O
10021362,C1CN(CCC1(C2=CC=C(C=C2)F)O)[C@@H]3COC4=C([C@@H]3O)C=CC(=C4)O
92667,C1CN1CCC(=O)OCC(CO)(COC(=O)CCN2CC2)COC(=O)CCN3CC3
27189,CCN(CC)C(=O)C(C)OC1=CC=CC2=CC=CC=C21
92727,CC1=C(C(=CC=C1)C)OCC(=O)N[C@@H](CC2=CC=CC=C2)[C@H](C[C@H](CC3=CC=CC=C3)NC(=O)[C@H](C(C)C)N4CCCNC4=O)O
27195,C1=CC=C(C=C1)NC(=O)C2=CC=CC=C2I
27200,CS(=O)(=O)C1=CC=C(C=C1)[C@H]([C@@H](CO)NC(=O)C(Cl)Cl)O
27211,C1C2=CC=CC=C2N(C1=O)C3=C(C=CC=C3Cl)Cl
60021,CC1CN(CCN1)C2=C(C=C3C(=C2)N(C=C(C3=O)C(=O)O)C4=C(C=C(C=C4)F)F)F
125564,CCN1CCN(CC1)C2=NC3=C(CCCCCC3)C(=C2)C4=CC=C(C=C4)F
92806,CCN(CC)CCOC(=O)C(C1CCCCC1)C2=CC=CC=C2.Cl
92821,CCCOC(=O)C(C)O
92822,COCC(CO)O
27295,C1=CC(=CC=C1[N+](=O)[O-])OC2=C(C=C(C=C2)C(F)(F)F)[N+](=O)[O-]
92831,CCOC(=O)[C@H](C)O
92839,CC(COC1=CC=CC=C1)O
5368491,CCCCC/C(=C\C1=CC=CC=C1)/CO
256687,COC(=O)C1=CC=C(C=C1)CBr
92855,CC(=O)C1=CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)OC(=O)C)C)C
158404,[Cl-].[Cl-].[Ni+2]
92873,CCOC(=O)C1=CC=CC=C1C(=C2C=C(C(=O)C(=C2)Br)Br)C3=CC(=C(C(=C3)Br)O)Br
92874,CC1=CC(=O)[C@H]2C[C@@H]1C2(C)C
92876,CC(CN(C)C)C(C)(CC1=CC=C(C=C1)Cl)O.Cl
92877,C[C@@]12CCC[C@H]1[C@@H]3CC[C@H]4C[C@H](CC[C@@]4([C@H]3CC2)C)O
92884,[CH-]1C=CC=C1.[CH-]1C=CC=C1.[Co+2]
92888,C1C=CC[C@H]2[C@@H]1C(=O)NC2=O
518872,[B-](F)(F)(F)F.[K+]
27368,CCC(C1=CC=CC=C1)C(=O)OCCN(CC)CC
136276712,C[C@H]1/C=C\C=C(/C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)O[C@@](C4=O)(OC=C[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C5=NC6(CCN(CC6)CC(C)C)N=C25)O)\C
60149,C1CN(CCC1C2=CN(C3=C2C=C(C=C3)Cl)C4=CC=C(C=C4)F)CCN5CCNC5=O
12184311,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
60164,COC1=C(C=C(C=C1)C2=CC3=C(C=C2)C=C(C=C3)C(=O)O)C45CC6CC(C4)CC(C6)C5
27400,CN1CCC(=C2C3=C(CCC4=CC=CC=C42)SC=C3)CC1
92938,CC(CCC(=O)O)(C#N)N=NC(C)(CCC(=O)O)C#N
92942,C[C@H](CN1CCOCC1)C(C2=CC=CC=C2)(C3=CC=CC=C3)C(=O)N4CCCC4.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O
60182,CCCCCN(CCCOC)C(=O)C(CCC(=O)O)NC(=O)C1=CC(=C(C=C1)Cl)Cl
27423,CCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C
9956127,C1[C@H]([C@H](C2=C(O1)C=CC(=C2)OCC3=NC4=C(S3)C=CC(=C4)F)O)CC5=CC(=CC=C5)C(=O)O
2779938,CNC(=S)N(C)C
10251042,CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC=C3I)C
92965,CC1=CC=C(C=C1)C(=O)C(C)CN2CCCCC2.Cl
60198,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CC(=C)C4=CC(=O)C=C[C@]34C
27447,CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)N)SC1)C(=O)O
27453,CCC(CC)(CNC(=O)CCCO)C1=CC(=CC=C1)OC
27457,CCC1=NC=CN=C1C
27458,CCC1=NC=CN=C1CC
27461,C(CN(CC(=O)[O-])CC(=O)[O-])N(CC(=O)[O-])CC(=O)[O-].[Na+].[Fe+3]
27465,C1=C(C(=CC(=C1Cl)N)Cl)C2=CC(=C(C=C2Cl)N)Cl
93009,CC(=O)O[C@@H]1C[C@@H]2CC[C@]1(C2(C)C)C
93011,CC(=O)C(C(=O)N(C)C)Cl
93012,CCCCC(CC)C(C#C)O
27503,C1=CC2=C(C(=C1)OCC(COC3=CC=CC4=C3C(=O)C=C(O4)C(=O)[O-])O)C(=O)C=C(O2)C(=O)[O-].[Na+].[Na+]
93055,C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)COC(=O)CC(C)(C)C)O)CCC4=CC(=O)C=C[C@]34C)O
93079,CCC(C)(C#N)N=NC(C)(CC)C#N
158629,C1=CC(=C(C(=C1C2=CC(=C(C(=C2)Br)Br)Br)Br)Br)Br
93098,C1=CC(=CC=C1C2=CSC(=N2)NN)N
27582,C1=CC(=C(C(=C1O)Cl)Cl)Cl
93118,CC(C1=CC=C(C=C1)O)(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O
93128,CCCCC(CC)COC(=O)COC1=C(C=C(C=C1)Cl)C
93162,CCCCCC1=CC=C(C=C1)N
15461361,CC/C=C\CCOC(=O)/C(=C/C)/C
5368821,C/C=C(\C)/C=C/C=C(C)C
224246,CC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)O
93176,C1[C@H](NCS1)C(=O)O
4385787,CP(=O)([O-])OCCC[Si](O)(O)O.[Na+]
12971008,CCCN1C=C[N+](=C1)C.[I-]
